N,P,K,temperature,humidity,pH,rainfall,moisture,crop
-0.7193871275629128,2.354186613557141,2.9198532187556765,-0.7077951563063865,0.5508821506005567,-0.9525237002801996,-0.6937596774406404,0.5723506760331655,8
-0.2317004385587127,0.5954588943858716,-0.4571628812956205,1.6632860489679608,-0.1918634503239967,0.041859458387987,-0.5501397064561228,1.5949012710590549,4
1.5022966779006652,0.5044902192563231,0.1352960836256596,0.0497775998164427,0.3163798320955113,-0.9420530718754708,0.2336534825611306,0.290310287063689,6
1.9357959570155097,-0.1626133983603654,-0.6349005707720046,-0.1900183175751516,0.1865914027023744,-0.209230045839614,-0.7577245379650861,0.4089457464277585,0
-0.5297311929501682,-0.1626133983603654,-0.6151519386079619,0.644836079235666,0.6945712682758581,0.1618836224494191,-0.9039133597434,1.620841442360367,4
-0.4484500781161349,0.3831986524169252,-0.5756546742798766,1.4526260655678376,-0.50769058913578,1.443806187602211,-0.5462986412773867,-0.5044384580958649,4
0.2830799553901651,-0.3748736403293118,-0.6151519386079619,-0.0936638831750923,-0.2794374155014845,-0.5784439653285802,-0.4873720701852731,0.1226968853109869,1
1.2584533333985652,-1.3755290667543447,0.0760501871335316,-0.139438546208327,0.6959115182262258,-0.2993406204676688,-0.982382705040352,0.0232172412376767,15
-0.0420445039459682,0.2315841938676778,-0.0621902380147671,1.4126572086093674,1.0374344334328132,0.3809095305389717,2.4936518549443445,1.1268898226560706,13
-1.3696360462351795,2.5361239638162383,2.9001045865916337,-0.628203620405657,0.391052562192075,-0.1809086958303312,-0.6927967509382039,-0.8403908632873625,8
-1.152886406677757,0.0193239518987314,-0.5559060421158339,0.5368389024221487,0.4174079892547045,0.7298554030074667,-1.1769034406857466,0.0314165112303067,4
1.881608547126154,-0.9206856911066024,0.1352960836256596,0.4402254231405559,0.9041336897234692,0.3393408913041885,-1.4011093810879651,-0.3005088197865251,11
-0.8277619473416239,-0.1019676149406664,-0.5164087777877486,1.0628344014432465,-1.125617596562951,3.796268528418228,-1.1856695580873189,-0.9427003418552216,4
-0.4213563731714571,0.3831986524169252,0.6487605198907691,-1.2336024140189583,-2.502709958163929,-0.4280853665409203,-0.3315162377067611,-1.3388774780200738,4
-0.3400752583374238,0.2619070855775273,-0.4571628812956205,1.408663296485812,-0.1663270939249881,1.2723494193683875,-0.7295505850977605,1.5802078883424642,4
-0.6110123077842016,0.1102926270282798,-0.6151519386079619,0.9602447944328302,-0.4447386024594815,3.808049380505793,-0.7570595594628506,-0.5204016396816266,4
-0.9903241770096906,-1.4664977418838931,-0.2399279274911511,-0.1362646716058068,0.6159016530993381,-0.8231916261483727,0.0237638307121015,-0.0814867166904227,14
-1.0174178819543682,-0.9206856911066024,-0.8323868924124314,-0.3268614547122708,0.8438164793582322,1.1577956896797943,-0.0139734750691932,-1.6806346738439613,12
1.0958911037304986,-1.4058519584641942,0.0957988192975742,-0.0945927403262175,0.7997280663351083,-0.0158492325190761,-1.09079447230022,0.0547808051987494,15
-0.936136767120335,0.5954588943858716,-0.5756546742798766,-1.4221528365841842,-1.6477280658341942,-2.307429596947491,1.0885451985733614,-2.675431104781488,4
0.8520477592283985,0.6561046778055706,0.1352960836256596,0.3416442998245722,0.3147348323421344,-0.2434994423406653,-0.205809947662611,0.1553488469034095,6
-0.5839186028395238,-0.2535820734899139,-0.6349005707720046,0.5571430383169016,0.7382061805623974,0.1472053514431146,-1.098226187961403,1.3527325580920546,4
1.3126407432879208,-0.4658423154588602,-0.5361574099517913,-0.5398285304162198,0.0051865103264618,-0.151219927531889,-0.650383098130548,0.3409208275319437,1
-0.6110123077842016,2.778707097495034,3.038345011739932,-1.26584683128126,0.5131691734513367,0.019183066751944,-0.666701619914661,0.5821462645108925,8
1.2042659235092097,1.0503022700336138,0.0760501871335316,0.4714805854040035,0.3333107389117666,-0.3024423038066631,-0.1598272629113676,0.6658078453765431,6
0.5269232998922652,0.0193239518987314,-0.0424416058507244,2.788143112594156,0.8823687677496588,0.5813964418745535,0.3512402397936917,1.6362604234978544,13
-0.0420445039459682,0.4438444358366242,-0.5164087777877486,0.5831319475584928,-0.4469699567646621,0.849853487982672,-0.7273771947725243,-0.9868349110293766,4
-0.3942626682267793,0.0496468436085809,-0.5559060421158339,0.2762337092464856,0.5777883861954509,0.2151678184809491,-0.8766314580221398,0.5439797490422844,4
0.2288925455008096,0.5044902192563231,0.7080064163828972,-1.6357957669103484,-2.369068654915533,1.397494990480057,-0.3793969979563573,-1.20754402996429,4
1.1229848086751764,0.8380420280646674,0.0760501871335316,0.4729660007122346,0.2267108940293995,-0.7470854600819755,0.004375629469602,0.6658078453765431,6
-0.1775130286693571,0.68642756951542,-0.5164087777877486,0.3255928562486539,-0.1558690260217563,1.6876333932835454,-0.6287296047045129,0.2043267892920422,4
-0.8819493572309794,0.3831986524169252,-0.5164087777877486,0.0520797894987533,-0.1765907245936766,-0.1578016445111896,-1.0113076071610616,0.7323452878360346,4
1.3668281531772764,-0.6174567740081076,-0.2991738239832792,0.2679003686987992,-0.4251548747438157,0.5676053392757073,0.7170221317535612,-0.246723780512743,7
1.150078513619854,1.1412709451631622,-0.0226929736866817,0.4407688161194207,0.5314461831968469,-0.4759067959343145,0.2515972374488424,0.6527470607395746,6
-0.7464808325075906,0.1709384104479788,-0.4571628812956205,0.4365384364567639,0.774941190441854,-0.1921929751827818,-0.8512977338117982,1.018594148952804,4
-1.315448636345824,-0.9813314745263014,-0.0819388701788097,-1.3223788236773928,0.711231468528908,0.1285330940350458,-0.012054183427817,-1.1930320484855232,14
1.8003274322921206,0.68642756951542,-0.0226929736866817,-0.0107103360526556,0.2650872381376138,-0.4526768682941868,-0.1885706528423783,0.290310287063689,6
-1.0445115868990462,2.2935408301374425,3.0975909082320605,-0.642725588288366,0.8839596018404212,-0.4523974463745284,0.2769927881141613,-1.0341258343140016,5
0.3372673652795207,0.1406155187381293,0.0365529228054462,3.4410988775895426,1.0405395398164374,0.3247309346057721,-1.1261622939499327,1.6362604234978544,13
0.1205177257220984,0.747073352935119,-0.5361574099517913,1.536393815262093,-0.3838872331933557,0.1724150615605381,-0.7259722385368492,-0.5938685532645768,4
-0.556824897894846,-0.7690712325573551,-0.3584197204754072,1.2345776616712982,-0.8665564037262347,-1.8156321494315597,-0.090925242981537,-0.9035179879443136,10
-1.2070738165671129,0.565136002676022,-0.6546492029360473,-0.5178613944893482,-0.2144238387619543,1.5517670883642625,-0.8912988401274767,-0.026268622004703,4
1.9628896619601877,-0.4355194237490107,-0.4769115134596632,-0.1202333165314224,0.3009037670139257,1.271226148575998,-0.316666717341315,0.1825588138086966,0
1.421015563066632,-0.3445507486194623,-0.6151519386079619,-0.2610402073612787,0.5900374651889762,0.0750380773017577,-0.4077580668895448,0.4089457464277585,0
0.2830799553901651,0.4438444358366242,0.0365529228054462,1.8959405890007857,0.8992180787928483,0.4184302753069369,2.5408785718122067,1.4098734908787949,13
-0.6110123077842016,0.1406155187381293,-0.4571628812956205,0.3685106321473327,-0.4238166680347727,0.5068226221209462,-1.1948556631757563,-1.4248609757917206,4
-0.8006682423969461,-1.4361748501740437,-0.1411847666709378,-0.1449451916318754,0.8048557138704703,0.798007401248698,0.0679125379271755,0.2091157414821344,14
1.2042659235092097,-0.4658423154588602,-0.5164087777877486,-1.139108862255118,-0.4598990599860041,-0.9548972072998384,-0.0490433496286905,-1.207507750369765,1
-0.5839186028395238,-1.2845603916247963,-0.852135524576474,-0.4904311836568085,0.9194102615815344,1.5124918733611667,0.0174491480568388,0.6731363953049777,12
-0.8548556522863017,0.1102926270282798,-0.4966601456237059,-0.3837577462566778,-1.0869347545752108,1.128163111802631,0.6854272864855306,-1.6708390853662345,4
-0.556824897894846,0.6561046778055706,-0.4571628812956205,0.9316407296918112,-1.3086664365217964,-0.030226753335738,0.8342078199094715,-0.882838413357512,4
0.5811107097816207,-0.071644723230817,-0.1609333988349804,-0.4759234278457346,0.1176072437962226,1.2314364276696184,1.747410243371267,0.4089457464277585,9
-1.152886406677757,-0.6174567740081076,-0.3781683526394498,0.8621189097461561,-0.9881797218096277,-0.0350063872340939,-0.2118618580108712,2.7230265440772388,10
-0.7464808325075906,-0.2535820734899139,-0.5361574099517913,1.155309813356253,-0.8842537839154098,3.251476378365773,-0.5281622594482254,-0.5769983720200923,4
0.5269232998922652,-0.4658423154588602,-0.2596765596551938,-0.2407620620764749,0.3498326632124925,0.7038133669437607,1.10665308036707,0.3409208275319437,9
2.125451891628254,-0.3142278569096128,-0.6349005707720046,-0.0130117889590504,0.2861246336676358,0.339418957967727,-0.4527866889485809,0.290310287063689,0
-0.9632304720650128,-1.193591716495248,-0.792889628084346,-3.0824947806977856,0.8420154825324657,-0.3212063633720224,0.289929766932837,-0.9002527917850721,12
0.3372673652795207,-0.3142278569096128,-0.6151519386079619,-1.2498217318887204,-0.2700632745417605,0.4368369445105464,-0.5850141089117512,0.4524816973944521,1
-0.6381060127288793,-0.9813314745263014,-0.3584197204754072,1.9308867279945452,-0.8533069846892569,-1.8201961381458305,-0.2226707663581269,-0.3223130715991993,10
1.637765202624054,-0.7387483408475056,-0.3386710883113645,0.0875914326499579,-0.8612699687552758,-0.4306151568045778,1.0533925498617518,-1.2438239901915993,7
-1.315448636345824,-0.071644723230817,-0.6151519386079619,0.0514713548110873,-1.1464416768899888,-0.8154594711002274,-1.18172807612871,-0.5519652036426992,4
-0.4755437830608127,-0.1929362900702149,-0.0424416058507244,0.7084831502384108,1.0102346359941694,0.4781365280653575,1.9281635520143212,1.61104585388264,13
0.174705135611454,0.2012613021578283,-0.6151519386079619,0.122760583639804,-0.1615798320625752,1.3377868430816444,-0.543753357484604,0.3055478702285516,4
-0.4213563731714571,0.565136002676022,-0.5361574099517913,1.6631681450685931,-0.3231926768585123,1.6438376137842885,-0.6662653451152718,1.068660492237983,4
-0.936136767120335,2.778707097495034,2.9790991152478044,0.2567860763424643,0.4172116404124578,-0.666243438449492,-0.6216002595757889,0.3372565525677264,8
0.933328874062432,1.0806251617434632,0.0563015549694889,0.7101502292042234,0.5939291013268889,-0.4023404283799407,0.0925726797170715,0.9124027145883812,6
-1.315448636345824,-0.4355194237490107,-0.6546492029360473,0.4851169229563914,0.5134999691901003,0.0117310922548862,-0.9799640325222098,-1.2703083586759871,4
1.0146099888964653,-1.4664977418838931,-0.0226929736866817,0.0490876674409885,0.6825585655276308,0.2491265237481411,-1.1338081875704586,-0.620026402133039,15
0.906235169117754,-0.7387483408475056,0.0168042906414035,0.8547485214946274,1.0074973498884607,-0.2818177349088026,-1.511913638383024,0.0799590952194411,11
-0.8548556522863017,-0.890362799396753,-0.6546492029360473,-1.0126616846588536,0.9992955792891688,0.8628714042846594,0.1524324873783951,-0.3375506547640619,12
-1.2070738165671129,0.7167504612252695,-0.4571628812956205,-0.9885482098716524,-2.116859016310514,-0.8746040962167779,-0.6156113373707119,0.5092235481110201,4
1.393921858121954,-0.2535820734899139,-0.6349005707720046,-0.3871419851979292,0.2714653951884533,1.0658826313306875,-0.5198778762917207,0.4089457464277585,0
-0.6110123077842016,-1.3148832833346458,-0.3584197204754072,0.8400508730488454,0.8834931911252288,-0.2116149297459197,1.6253115823294964,1.4582346736301033,2
-0.692293422618235,-0.7993941242672046,-0.1411847666709378,-1.2672032337685275,1.0240833676325396,0.5867817738266103,0.0833310651148968,0.234947070734673,14
-0.4755437830608127,-0.6781025574278066,-0.2794251918192365,1.1286127577694296,-0.9550806886204666,-1.3546996229158812,-0.248999371959438,-0.1657106361690097,10
-0.3942626682267793,-0.7993941242672046,-0.4374142491315779,0.1911855121435764,1.0920402537172749,-0.2778430813308084,1.2405398537252037,0.2366885108630663,2
1.150078513619854,1.2322396202927106,0.0957988192975742,0.0493976110941576,0.5814348450551813,-0.5044204699962604,0.201509040291516,0.290310287063689,6
-0.3942626682267793,0.3528757607070757,0.6290118877267264,-1.4476843126708796,-2.4620681958447004,-0.5407203364101488,-0.5203154642009966,-0.6564514807384502,4
1.2313596284538877,0.0193239518987314,-0.5164087777877486,0.0169326291959847,-0.4558779925070172,0.6344048359636549,-0.3686634235331794,-1.4485880689706117,1
-1.2883549314011462,0.2012613021578283,-0.5756546742798766,0.0257872712966602,-1.3820415951631853,-2.130748683323592,-0.0488570081429642,-0.5519652036426992,4
-0.6651997176735572,0.0799697353184304,-0.5164087777877486,-0.506356539787453,-0.4967481414049395,0.7000102222262606,-0.9256524328085748,-1.495606893663699,4
1.881608547126154,1.0199793783237645,0.0760501871335316,0.4859563872633242,0.2054671405600592,-0.728887600625263,0.2826180453096532,0.6658078453765431,6
-0.3942626682267793,2.172249263298045,2.9198532187556765,2.3405819095659397,0.4123280577837909,-0.4060927357449539,-0.6665635611973665,2.0406005467956176,8
-1.3425423412905018,-0.7387483408475056,-0.3781683526394498,0.3384370471002301,-0.9963859526771416,-0.5395123315273989,-0.1807538405438876,-1.4716621196524595,10
1.664858907568732,1.0199793783237645,-0.002944341522639,0.312265065833153,0.2657509249707996,-0.3481291097831298,-0.0726924304754463,0.1553488469034095,6
0.4998295949475874,-0.1929362900702149,-0.1609333988349804,-0.0483974849091903,0.2137850129115716,-0.4385635127634092,1.462591907897433,0.4089457464277585,9
0.4456421850582318,0.2012613021578283,-0.4571628812956205,-0.1372066208501629,-0.2109509714029339,-0.929517517216267,0.1046952155509244,0.4274485257518626,1
1.4752029729559877,0.0799697353184304,-0.6546492029360473,0.069441281887849,0.4716016444551365,1.0375753515435049,-0.5336515885677867,0.290310287063689,0
-0.3400752583374238,2.020634804748797,2.9396018509197197,-1.5945202171233723,0.515089717865067,-0.1883751541134698,-0.5404046495462181,0.6415728346091014,8
-1.2883549314011462,0.565136002676022,-0.4769115134596632,2.152341679537972,-0.6088799642353122,-0.5659006434208396,0.3492583647709322,-0.2308875791404193,4
-0.3671689632821016,0.2619070855775273,-0.6151519386079619,0.0137327106512101,-0.0735997690776827,0.842345648745972,-0.5249339757892484,0.5664733229465293,4
1.3397344482325986,-0.4051965320391613,-0.2596765596551938,0.3848170792012313,-0.7669270564068041,0.6284974298874422,1.3531936183785551,-1.9840076766320884,7
1.0687973987858208,-0.4051965320391613,-0.1806820309990231,0.0218158752821496,0.4663305854591872,0.2029356233416356,1.610698687641552,0.0933101198778082,9
-1.0445115868990462,-0.4355194237490107,-0.5361574099517913,0.6670384185284843,-0.3873666022648769,2.21562351272162,-0.6004515929291028,-2.076811810008813,4
0.7978603493390429,0.7167504612252695,0.0168042906414035,0.0865338747706166,0.3555799726491174,-1.2282742250740517,0.1777399677727246,0.2565699278399189,6
0.0663303158327428,0.3528757607070757,0.5500173590705558,-1.0715578586283645,-2.4737145577331483,2.908493164121485,-0.4754804906337625,-1.20754402996429,4
1.8003274322921206,0.9896564866139148,0.0957988192975742,-0.0829300891608455,0.54255153359867,-0.9900958717293256,0.225584683474431,0.4089457464277585,6
-0.7193871275629128,-0.6174567740081076,-0.2596765596551938,0.720496814882311,-0.7484337506082239,-1.45602171806808,-0.0492308431567709,1.4757216112467155,10
-0.312981553392746,0.2012613021578283,-0.5361574099517913,1.833427483292952,-0.3541211107236016,0.6507125477666211,-0.7049786500767631,0.5712622751366214,4
-0.9903241770096906,0.6257817860957211,-0.5756546742798766,-1.4258791489294362,-1.5569330928914935,0.2009482390413971,-0.1881914687485059,-2.5567956454174183,4
-0.8277619473416239,-1.3755290667543447,-0.7138950994281753,-0.0626557107169883,1.0549747032795902,1.0221961942711064,0.2640722582035306,0.119867047551246,12
1.421015563066632,-0.7993941242672046,-0.3386710883113645,0.3049307183681521,-0.893615802451944,0.2869890649309602,0.4133441549810456,-1.4549733396457984,7
-0.8548556522863017,-0.4658423154588602,-0.4374142491315779,1.1591427725339856,-1.0199366585836356,-2.512088086813029,-0.1873012615981953,-1.1168441391916035,10
-0.3400752583374238,2.657415530655636,2.9593504830837616,-2.480573687927268,0.3954040677976673,-0.9207874116013752,-0.5952640983602103,0.6415728346091014,8
0.8520477592283985,-0.5568109905884087,-0.0819388701788097,0.2667247192693873,0.3022944861032444,-0.2978553261045434,1.208014909883897,0.5553353764105812,9
-0.312981553392746,-1.132945933075549,-0.4176656169675352,1.9599041990850803,-0.832722361642919,-1.9831883062564264,-0.2169052084216823,0.0302555511447128,10
-0.5297311929501682,-0.708425449137656,-0.3781683526394498,0.1915144460478518,0.8762574612505262,-1.1769423534561878,1.3713117247756492,-0.0542041873308893,2
1.3397344482325986,-0.1626133983603654,-0.6349005707720046,0.0202888548502393,-0.1913796657678816,-1.1884506022602488,-0.5268591344747565,0.3153434587062786,1
-0.3942626682267793,-0.3142278569096128,-0.5164087777877486,0.4366530653575538,0.704667221073027,-0.102871325545875,-0.8206464998640631,1.232573339431943,4
1.6919526125134097,-0.4961652071687097,-0.5559060421158339,-0.1152060021121306,0.3397274151947855,1.1941157108758675,-0.1158009155160551,-0.1292674193989342,0
1.177172218564532,-0.829717015977054,-0.4176656169675352,0.1481561077800798,-0.863678030189704,1.2755609595172606,1.3441214959601953,-1.4081721957850597,7
-0.7193871275629128,0.0799697353184304,0.7277550485469398,-1.465099133414392,-2.4290871975800155,0.0987493766158877,-0.415374332637894,-1.9320547781056103,4
-1.2612612264564684,-0.3748736403293118,-0.5559060421158339,0.4999340772459613,0.5534170201381314,0.2306723450897134,-1.2014664409176024,-1.239833192346262,4
2.233826711406965,-0.1929362900702149,-0.4966601456237059,-0.1439701190755989,0.1859759499321521,0.4625126430142285,-0.2493935327859055,0.4089457464277585,0
-0.3671689632821016,0.5954588943858716,-0.5361574099517913,0.767748992141561,-0.3601570032879777,-1.175110368406957,1.5662177062960654,-0.3768962684829304,4
2.233826711406965,-0.1929362900702149,-0.4769115134596632,-0.2397889391122352,0.3466295468374561,0.984598524017716,-0.2304343109845413,0.4089457464277585,0
-1.0174178819543682,2.7483842057851846,3.0778422760680177,1.009718119974102,0.4916880243623432,-0.4875382208932491,-0.6384880932095054,-0.2820423200569459,8
1.041703693841143,0.9593335949040652,0.1352960836256596,0.2085371439820662,0.2247941638458471,-0.2508465331347262,-0.2134839989818334,0.1618792392218949,6
-0.4213563731714571,2.778707097495034,2.9001045865916337,-0.7065796380161121,1.0377482174354278,-0.3069808622132035,0.1368026814469221,0.7116657099840366,5
-1.2341675215117909,-1.132945933075549,-0.3386710883113645,2.0432796146160888,-1.0236423930063387,-2.473360147489242,-0.0993197559271359,0.2730410270142312,10
-0.312981553392746,0.1406155187381293,0.7277550485469398,-1.5265837196952996,-2.519273516426849,-0.6107151382759022,-0.6354310041362667,-0.7275601945556852,4
1.0958911037304986,-0.1019676149406664,-0.1609333988349804,-0.9464455056638356,0.5684240166734607,-0.0091610344458991,2.307006979864972,0.4089457464277585,3
0.8249540542837207,-0.708425449137656,-0.3386710883113645,-0.190681165040769,-0.8779583183864461,0.7212885323886551,0.5764761386375892,-1.3885810188296055,7
-1.0445115868990462,-1.4361748501740437,-0.792889628084346,1.0334825822318463,0.9607887467275594,-0.1045062318490362,0.0719000495287281,1.249697477838102,12
0.5811107097816207,-0.3748736403293118,-0.2399279274911511,-0.2997473701297343,0.4084006496478022,-0.3641085655144889,1.3358004887766768,0.0943985175091558,9
-0.4213563731714571,0.3831986524169252,-0.0226929736866817,1.2020693541887943,0.906634108091793,0.6254626586159606,-0.9941697726927168,1.5827474860808088,13
